ticker,name,group,performance_today,performance_1w,performance_1m,performance_3m,performance_6m,performance_ytd
GTX,Garrett Motion Inc,Auto Parts,-2.1942377,-6.7660966,-10.321903,-25.320513,51.12028,47.045322
GTY,Getty Realty Corp,REIT - Retail,-1.9038701,-4.059829,-4.9591775,-3.8249693,-2.0261846,14.833759
GVA,Granite Construction Inc,Engineering & Construction,-0.30591732,-2.2203171,-10.904546,-22.233585,-1.8332043,-1.1183355
GWRE,Guidewire Software Inc,Software - Application,-2.6928105,4.6681666,-13.436828,38.03078,-4.324915,-25.934032
GWW,W.W. Grainger Inc,Industrial Distribution,-0.6246526,-0.7272272,-3.6541498,-7.0220666,21.84174,25.81438
GXO,GXO Logistics Inc,Integrated Freight & Logistics,-0.70317495,0.88763803,-1.5215554,-4.194079,-6.6693373,-11.474164
H,Hyatt Hotels Corp,Lodging,-2.1501436,1.2323054,-11.789647,-20.733337,12.722539,-0.08108783
HAE,Haemonetics Corp,Medical Devices,-0.10347098,2.9468787,17.647058,43.184574,81.29054,32.50156
HAFC,Hanmi Financial Corp,Banks - Regional,0.34321374,2.2250476,-0.124223605,3.0438962,26.91397,18.978912
HAFN,Hafnia Ltd,Marine Shipping,1.607717,3.4934497,20.610687,31.120333,35.42857,77.86116
HAL,Halliburton Co,Oil & Gas Equipment & Services,1.8851757,-3.9321303,2.7065938,2.1185226,-2.3542295,26.220806
HALO,Halozyme Therapeutics Inc,Biotechnology,-1.5656847,-1.0615513,3.1553397,54.996353,67.50749,57.875187
HAPN,Happen Inc,Banks - Regional,-1.7953322,-2.4955437,-14.4867115,0,0,0
HAS,Hasbro Inc,Leisure,-0.6059938,1.3937283,-5.0920568,6.455039,-0.98781693,10.012196
HASI,HA Sustainable Infrastructure Capital Inc,Asset Management,-1.1129208,-5.1302085,-13.5295515,-6.733231,2.2740033,15.908368
HAWK,HawkEye 360 Inc,Aerospace & Defense,0.6715507,0.2431611,-28.799654,-27.991266,0,0
HAYW,Hayward Holdings Inc,Electrical Equipment & Parts,-0.93240094,-4.0632052,-13.617887,-15,-6.5249267,-17.475729
HBAN,Huntington Bancshares Inc,Banks - Regional,-0.11926059,0.7215875,-6.685237,-0.6524318,11.000663,-3.4582133
HBM,Hudbay Minerals Inc,Copper,-1.5216544,-12.421929,-8.017492,-8.517579,39.60177,27.153652
HBNB,Hotel101 Global Holdings Corp,Real Estate Services,2,7.366161,-6.4220185,-5.204461,-36.17021,-31.726908
HBNC,Horizon Bancorp Inc (IN),Banks - Regional,0.050556116,1.1241696,-2.799607,2.326784,25.17394,16.686321
HBT,HBT Financial Inc,Banks - Regional,-0.27262813,1.1894883,-0.97455335,20.726072,39.565052,41.508705
HCA,HCA Healthcare Inc,Medical Care Facilities,-0.39248866,0.471754,4.6520815,12.967455,-14.185632,-9.219038
HCC,Warrior Met Coal Inc,Coking Coal,-4.0435786,-12.218495,-7.127649,1.1260763,3.456065,3.890212
HCI,HCI Group Inc,Insurance - Property & Casualty,-0.16084066,0.28002155,1.9545579,13.805537,22.876938,-2.8535657
HCM,HUTCHMED (China) Limited ADR,Drug Manufacturers - Specialty & Generic,0.95168376,1.6212233,9.792994,34.14397,-1.0760401,3.4508626
HCSG,Healthcare Services Group Inc,Medical Care Facilities,-0.58983666,-0.54471177,1.4821677,-4.489974,15.498155,14.592051
HD,Home Depot Inc,Home Improvement Retail,-1.7338437,-1.600902,-9.589203,-8.615532,-4.760717,-11.223481
HDB,HDFC Bank Ltd ADR,Banks - Regional,-1.3543032,2.2644928,-2.462203,-9.896249,-11.067349,-38.20471
HE,Hawaiian Electric Industries Inc,Utilities - Regulated Electric,-1.4478765,-1.1616651,-13.547841,-21.582182,-27.382647,-16.991869
HEI,Heico Corp,Aerospace & Defense,-2.271605,-4.9532533,-20.046865,-11.940077,7.8826866,-8.263543
HELP,Helus Pharma Inc,Biotechnology,-3.6002939,-4.0935674,13.396716,180.94218,183.98268,0
HEPS,D-MARKET Electronic Services & Trading ADR,Internet Retail,2.6819923,1.1320754,-2.189781,-4.285714,2.2900763,8.064516
HESM,Hess Midstream LP,Oil & Gas Midstream,-0.100275755,-1.7747104,0.47907212,8.317477,0.6567315,15.507246
HFWA,Heritage Financial Corp,Banks - Regional,-0.10511563,0.493479,-3.6824324,2.1131804,15.471851,20.549683
HG,Hamilton Insurance Group Ltd,Insurance - Reinsurance,0.8292822,2.5894675,0,12.364563,23.502626,26.379929
HGTY,Hagerty Inc,Insurance - Property & Casualty,0.6460876,5.7315235,9.020218,28.978842,33.651096,4.3154764
HGV,Hilton Grand Vacations Inc,Resorts & Casinos,-1.9653478,-5.860442,-15.605521,-28.105442,-5.7902584,-15.284916
HHH,Howard Hughes Holdings Inc,Real Estate - Diversified,2.641943,-0.3187251,-6.151538,-6.4463058,1.459854,-21.587063
HIG,Hartford Insurance Group Inc,Insurance - Diversified,-1.1338034,-0.38810778,-0.49740326,6.066277,2.5480587,-1.2844702
HII,Huntington Ingalls Industries Inc,Aerospace & Defense,-0.19642156,-0.49492612,-12.213357,-2.091581,-31.501545,-17.822802
HIMS,Hims & Hers Health Inc,Drug Manufacturers - Specialty & Generic,-3.3321762,-0.17921147,-2.6564138,-21.482943,26.475931,-14.2285185
HIMX,Himax Technologies ADR,Semiconductors,-2.7941177,-5.232975,-14.211551,-27.001657,53.899883,61.416363
HIPO,Hippo Holdings Inc,Insurance - Property & Casualty,0.7116337,1.3387297,-0.2757353,25.385208,27.24785,8.211436
HIVE,HIVE Digital Technologies Ltd,Capital Markets,-3.3444817,-6.774194,-5.863192,-32.159626,43.069305,12.015504
HIW,Highwoods Properties Inc,REIT - Office,0.32615787,1.5852047,0.32615787,5.0546446,49.32039,19.132456
HL,Hecla Mining Co,Other Precious Metals & Mining,-0.74388945,-10.407674,-0.74388945,17.042606,8.352668,-2.6576343
HLF,Herbalife Ltd,Packaged Foods,-0.9958506,-5.5423594,-0.500417,0.25210086,-18.898708,-7.4476337
HLI,Houlihan Lokey Inc,Capital Markets,-2.967639,-1.1384639,6.796039,-5.0010657,-4.143072,-23.22751
HLIO,Helios Technologies Inc,Specialty Industrial Machinery,-1.1152416,-5.9804893,-18.90244,-26.511217,5.5555553,24.322304
HLIT,Harmonic Inc,Communication Equipment,3.288889,-1.5254238,-13.477289,-22.944298,29.11111,17.492416
HLMN,Hillman Solutions Corp,Tools & Accessories,0.554785,-0.41208792,-17.800453,-10.049628,-6.572165,-16.281755
HLN,Haleon plc ADR,Drug Manufacturers - Specialty & Generic,-1.597444,0.108342364,-3.5490606,3.125,-8.242304,-8.605341
HLNE,Hamilton Lane Inc,Asset Management,-3.3655345,-5.916262,-7.7449427,13.147653,-6.5870066,-30.734867
HLT,Hilton Worldwide Holdings Inc,Lodging,-0.9047006,0.26059482,-5.6206303,-11.767572,5.1985784,7.1505656
HMC,Honda Motor ADR,Auto Manufacturers,-0.86180365,2.9073482,0.97178686,22.658035,33.54063,9.260515
HMH,HMH Holding Inc,Oil & Gas Equipment & Services,3.5658915,-3.9309683,-5.6941175,7.3954983,0,0
HMN,Horace Mann Educators Corp,Insurance - Property & Casualty,-0.5423865,0.14158577,-3.4892788,1.7050123,19.32996,7.2109137
HMY,Harmony Gold Mining Co Ltd ADR,Gold,-0.4584819,-6.0576925,-2.4463305,14.873604,46.696697,-1.8090452
HNGE,Hinge Health Inc,Health Information Services,-2.5319126,1.182784,5.143963,33.088448,117.490585,98.90205
HNI,HNI Corp,"Furnishings, Fixtures & Appliances",-1.6488223,-2.8758724,-4.9461923,31.755594,35.12798,9.253093
HOG,Harley-Davidson Inc,Recreational Vehicles,-0.07249003,3.3745782,1.9977802,7.401636,56.82594,34.55344
